GEO_ID,STATE,STATEFP,LEA,SDNAME,TYPE,
4820190,TX,48,20190,Fort Stockton Independent School District,Unified,
4820220,TX,48,20220,Gainesville Independent School District,Unified,
4820250,TX,48,20250,Galena Park Independent School District,Unified,
4820280,TX,48,20280,Galveston Independent School District,Unified,
4820310,TX,48,20310,Ganado Independent School District,Unified,
4820340,TX,48,20340,Garland Independent School District,Unified,
4820370,TX,48,20370,Garner Independent School District,Unified,
4820400,TX,48,20400,Garrison Independent School District,Unified,
4820460,TX,48,20460,Gary Independent School District,Unified,
4820500,TX,48,20500,Gatesville Independent School District,Unified,
4820520,TX,48,20520,Gause Independent School District,Unified,
4820550,TX,48,20550,George West Independent School District,Unified,
4820600,TX,48,20600,Georgetown Independent School District,Unified,
4820610,TX,48,20610,Gholson Independent School District,Elementary,
4820640,TX,48,20640,Giddings Independent School District,Unified,
4820700,TX,48,20700,Gilmer Independent School District,Unified,
4820760,TX,48,20760,Gladewater Independent School District,Unified,
4820790,TX,48,20790,Glasscock County Independent School District,Unified,
4820850,TX,48,20850,Glen Rose Independent School District,Unified,
4820960,TX,48,20960,Godley Independent School District,Unified,
4820970,TX,48,20970,Gold-Burg Independent School District,Unified,
4821000,TX,48,21000,Goldthwaite Independent School District,Unified,
4821030,TX,48,21030,Goliad Independent School District,Unified,
4821060,TX,48,21060,Gonzales Independent School District,Unified,
4821090,TX,48,21090,Goodrich Independent School District,Unified,
4821150,TX,48,21150,Goose Creek Consolidated Independent School District,Unified,
4821180,TX,48,21180,Gordon Independent School District,Unified,
4821270,TX,48,21270,Gorman Independent School District,Unified,
4821300,TX,48,21300,Grady Independent School District,Unified,
4821330,TX,48,21330,Graford Independent School District,Unified,
4821360,TX,48,21360,Graham Independent School District,Unified,
4821390,TX,48,21390,Granbury Independent School District,Unified,
4821420,TX,48,21420,Grand Prairie Independent School District,Unified,
4821450,TX,48,21450,Grand Saline Independent School District,Unified,
4821480,TX,48,21480,Grandfalls-Royalty Independent School District,Unified,
4821540,TX,48,21540,Grandview Independent School District,Unified,
4821560,TX,48,21560,Grandview-Hopkins Independent School District,Unified,
4821590,TX,48,21590,Granger Independent School District,Unified,
4821600,TX,48,21600,Grape Creek Independent School District,Unified,
4821630,TX,48,21630,Grapeland Independent School District,Unified,
4821660,TX,48,21660,Grapevine-Colleyville Independent School District,Unified,
4821720,TX,48,21720,Greenville Independent School District,Unified,
4821750,TX,48,21750,Greenwood Independent School District,Unified,
4821780,TX,48,21780,Gregory-Portland Independent School District,Unified,
4821810,TX,48,21810,Groesbeck Independent School District,Unified,
4821840,TX,48,21840,Groom Independent School District,Unified,
4821900,TX,48,21900,Groveton Independent School District,Unified,
4821930,TX,48,21930,Gruver Independent School District,Unified,
4821960,TX,48,21960,Gunter Independent School District,Unified,
4821990,TX,48,21990,Gustine Independent School District,Unified,
4822020,TX,48,22020,Guthrie Common School District,Unified,
4822050,TX,48,22050,Hale Center Independent School District,Unified,
4822120,TX,48,22120,Hallettsville Independent School District,Unified,
4822140,TX,48,22140,Hallsburg Independent School District,Unified,
4822170,TX,48,22170,Hallsville Independent School District,Unified,
4822230,TX,48,22230,Hamilton Independent School District,Unified,
4822260,TX,48,22260,Hamlin Independent School District,Unified,
4822320,TX,48,22320,Hamshire-Fannett Independent School District,Unified,
4822350,TX,48,22350,Happy Independent School District,Unified,
4822380,TX,48,22380,Hardin Independent School District,Unified,
4822410,TX,48,22410,Hardin-Jefferson Independent School District,Unified,
4822470,TX,48,22470,Harlandale Independent School District,Unified,
4822500,TX,48,22500,Harleton Independent School District,Unified,
4822530,TX,48,22530,Harlingen Consolidated Independent School District,Unified,
4822560,TX,48,22560,Harmony Independent School District,Unified,
4822590,TX,48,22590,Harper Independent School District,Unified,
4822620,TX,48,22620,Harrold Independent School District,Unified,
4822650,TX,48,22650,Hart Independent School District,Unified,
4822680,TX,48,22680,Hartley Independent School District,Unified,
4822710,TX,48,22710,Harts Bluff Independent School District,Unified,
4822740,TX,48,22740,Haskell Consolidated Independent School District,Unified,
4822770,TX,48,22770,Hawkins Independent School District,Unified,
4822800,TX,48,22800,Hawley Independent School District,Unified,
4822830,TX,48,22830,Hearne Independent School District,Unified,
4822850,TX,48,22850,Hedley Independent School District,Unified,
4822890,TX,48,22890,Hemphill Independent School District,Unified,
4822920,TX,48,22920,Hempstead Independent School District,Unified,
4822970,TX,48,22970,Henderson Independent School District,Unified,
4822980,TX,48,22980,Henrietta Independent School District,Unified,
4823010,TX,48,23010,Hereford Independent School District,Unified,
4823040,TX,48,23040,Hermleigh Independent School District,Unified,
4823070,TX,48,23070,Hico Independent School District,Unified,
4823100,TX,48,23100,Hidalgo Independent School District,Unified,
4823140,TX,48,23140,Higgins Independent School District,Unified,
4823160,TX,48,23160,High Island Independent School District,Unified,
4823190,TX,48,23190,Highland Independent School District,Unified,
4823250,TX,48,23250,Highland Park Independent School District,Unified,
4823280,TX,48,23280,Hillsboro Independent School District,Unified,
4823310,TX,48,23310,Hitchcock Independent School District,Unified,
4823370,TX,48,23370,Holland Independent School District,Unified,
4823400,TX,48,23400,Holliday Independent School District,Unified,
4823430,TX,48,23430,Hondo Independent School District,Unified,
4823460,TX,48,23460,Honey Grove Independent School District,Unified,
4823490,TX,48,23490,Hooks Independent School District,Unified,
4823640,TX,48,23640,Houston Independent School District,Unified,
4823670,TX,48,23670,Howe Independent School District,Unified,
4823700,TX,48,23700,Hubbard Independent School District,Unified,
4823730,TX,48,23730,Hubbard Independent School District,Unified,
4823760,TX,48,23760,Huckabay Independent School District,Unified,
4823790,TX,48,23790,Hudson Independent School District,Unified,
4823820,TX,48,23820,Huffman Independent School District,Unified,
4823850,TX,48,23850,Hughes Springs Independent School District,Unified,
4823880,TX,48,23880,Hull-Daisetta Independent School District,Unified,
4823910,TX,48,23910,Humble Independent School District,Unified,
4823970,TX,48,23970,Hunt Independent School District,Unified,
4824000,TX,48,24000,Huntington Independent School District,Unified,
4824030,TX,48,24030,Huntsville Independent School District,Unified,
4824060,TX,48,24060,Hurst-Euless-Bedford Independent School District,Unified,
4824100,TX,48,24100,Hutto Independent School District,Unified,
4824120,TX,48,24120,Idalou Independent School District,Unified,
4824150,TX,48,24150,Industrial Independent School District,Unified,
4824180,TX,48,24180,Ingleside Independent School District,Unified,
4824210,TX,48,24210,Ingram Independent School District,Unified,
4824240,TX,48,24240,Iola Independent School District,Unified,
4824260,TX,48,24260,Iowa Park Consolidated Independent School District,Unified,
4824300,TX,48,24300,Ira Independent School District,Unified,
4824330,TX,48,24330,Iraan-Sheffield Independent School District,Unified,
4824360,TX,48,24360,Iredell Independent School District,Unified,
4824420,TX,48,24420,Irving Independent School District,Unified,
4824450,TX,48,24450,Italy Independent School District,Unified,
4824480,TX,48,24480,Itasca Independent School District,Unified,
4824530,TX,48,24530,Jacksboro Independent School District,Unified,
4824590,TX,48,24590,Jacksonville Independent School District,Unified,
4824600,TX,48,24600,Jarrell Independent School District,Unified,
4824630,TX,48,24630,Jasper Independent School District,Unified,
4824660,TX,48,24660,Jayton-Girard Independent School District,Unified,
4824730,TX,48,24730,Jefferson Independent School District,Unified,
4824750,TX,48,24750,Jim Hogg County Independent School District,Unified,
4824780,TX,48,24780,Jim Ned Consolidated Independent School District,Unified,
4824810,TX,48,24810,Joaquin Independent School District,Unified,
4824840,TX,48,24840,Johnson City Independent School District,Unified,
4824900,TX,48,24900,Jonesboro Independent School District,Unified,
4824930,TX,48,24930,Joshua Independent School District,Unified,
4824960,TX,48,24960,Jourdanton Independent School District,Unified,
4824990,TX,48,24990,Judson Independent School District,Unified,
4825020,TX,48,25020,Junction Independent School District,Unified,
4825110,TX,48,25110,Karnack Independent School District,Unified,
4825140,TX,48,25140,Karnes City Independent School District,Unified,
4825170,TX,48,25170,Katy Independent School District,Unified,
4825200,TX,48,25200,Kaufman Independent School District,Unified,
4825230,TX,48,25230,Keene Independent School District,Unified,
4825260,TX,48,25260,Keller Independent School District,Unified,
4825290,TX,48,25290,Kelton Independent School District,Unified,
4825320,TX,48,25320,Kemp Independent School District,Unified,
4825380,TX,48,25380,Kendleton Independent School District,Unified,
4825410,TX,48,25410,Kenedy County-wide Common School District,Unified,
4825440,TX,48,25440,Kenedy Independent School District,Unified,
4825470,TX,48,25470,Kennard Independent School District,Unified,
4825500,TX,48,25500,Kennedale Independent School District,Unified,
4825530,TX,48,25530,Kerens Independent School District,Unified,
4825560,TX,48,25560,Kermit Independent School District,Unified,
4825590,TX,48,25590,Kerrville Independent School District,Unified,
4825620,TX,48,25620,Kilgore Independent School District,Unified,
4825660,TX,48,25660,Killeen Independent School District,Unified,
4825680,TX,48,25680,Kingsville Independent School District,Unified,
4825710,TX,48,25710,Kirbyville Consolidated Independent School District,Unified,
4825740,TX,48,25740,Klein Independent School District,Unified,
4825790,TX,48,25790,Klondike Independent School District,Unified,
4825800,TX,48,25800,Knippa Independent School District,Unified,
4825870,TX,48,25870,Knox City-O'Brien Independent School District,Unified,
4825890,TX,48,25890,Kopperl Independent School District,Unified,
4825920,TX,48,25920,Kountze Independent School District,Unified,
4825950,TX,48,25950,Kress Independent School District,Unified,
4825980,TX,48,25980,Krum Independent School District,Unified,
4826040,TX,48,26040,La Feria Independent School District,Unified,
4826070,TX,48,26070,La Gloria Independent School District,Unified,
